Step,Information:,X=2p,Run:,1/20
3.16227766016840e+009,-1.56049970888899e+001,-2.62736291075260e+001,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553500e+009,-1.53557664960085e+001,-4.36608307040898e+001,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627275e+009,-1.51232004597989e+001,-6.07698379959721e+001,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480197e+009,-1.49059584637822e+001,-7.74468229722210e+001,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724287e+009,-1.47101096565386e+001,-9.32890774245499e+001,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000001e+010,-1.45439832326538e+001,-1.07836665616295e+002,-2.29979390180643e+002,0.00000000000000e+000
1.25892541179418e+010,-1.44123769697267e+001,-1.20739035263415e+002,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+010,-1.43144340911019e+001,-1.31836284621376e+002,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496889e+010,-1.42451304410723e+001,-1.41150488784502e+002,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150960e+010,-1.41978968122131e+001,-1.48828169892862e+002,-2.29979390180643e+002,0.00000000000000e+000
3.16227766016840e+010,-1.41665424064801e+001,-1.55077197992084e+002,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553500e+010,-1.41460969449188e+001,-1.60120026915426e+002,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627276e+010,-1.41329210729640e+001,-1.64166536144028e+002,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480198e+010,-1.41244947353857e+001,-1.67401669463418e+002,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724287e+010,-1.41191322938202e+001,-1.69982021525990e+002,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000000e+011,-1.41157303839816e+001,-1.72037019908199e+002,-2.29979390180643e+002,0.00000000000000e+000
Step,Information:,X=5.02377p,Run:,3/20
1.00000000000000e-001,7.46302791470789e+001,-6.28769832883430e+000,-2.25979405036760e+002,0.00000000000000e+000
