Step,Information:,X=2p,Run:,1/20
1.00000000000001e+008,-2.81088240389123e+000,-6.04864297167327e+000,2.00000000000000e-012,0.00000000000000e+000
1.25892541179417e+008,-2.67411022919781e+000,-4.40541212015345e+000,2.00000000000000e-012,0.00000000000000e+000
1.58489319246112e+008,-2.46583060272919e+000,-3.05687924905900e+000,2.00000000000000e-012,0.00000000000000e+000
1.99526231496889e+008,-2.18202363480261e+000,-1.96670634377435e+000,2.00000000000000e-012,0.00000000000000e+000
2.51188643150959e+008,-1.83133212465483e+000,-1.11729657450431e+000,2.00000000000000e-012,0.00000000000000e+000
3.16227766016840e+008,-1.43987295817462e+000,-4.97348816323901e-001,2.00000000000000e-012,0.00000000000000e+000
3.98107170553499e+008,-1.04683172072720e+000,-8.73306183529076e-002,2.00000000000000e-012,0.00000000000000e+000
5.01187233627275e+008,-6.90951453489434e-001,1.47912457587947e-001,2.00000000000000e-012,0.00000000000000e+000
6.30957344480197e+008,-3.97166541421416e-001,2.54278271029122e-001,2.00000000000000e-012,0.00000000000000e+000
7.94328234724286e+008,-1.72460560990233e-001,2.76844170284304e-001,2.00000000000000e-012,0.00000000000000e+000
1.00000000000001e+009,-1.07336015042946e-002,2.51033313060719e-001,2.00000000000000e-012,0.00000000000000e+000
1.25892541179417e+009,9.96337394218586e-002,2.00319534431237e-001,2.00000000000000e-012,0.00000000000000e+000
1.58489319246112e+009,1.70295360352563e-001,1.38407899333815e-001,2.00000000000000e-012,0.00000000000000e+000
1.99526231496889e+009,2.10457020987998e-001,7.26540090941740e-002,2.00000000000000e-012,0.00000000000000e+000
2.51188643150960e+009,2.26369444844677e-001,6.99975671418769e-003,2.00000000000000e-012,0.00000000000000e+000
3.16227766016840e+009,2.21780295970667e-001,-5.58864926819834e-002,2.00000000000000e-012,0.00000000000000e+000
3.98107170553500e+009,1.98932878433375e-001,-1.13148716216085e-001,2.00000000000000e-012,0.00000000000000e+000
5.01187233627275e+009,1.60001648201961e-001,-1.61056231895100e-001,2.00000000000000e-012,0.00000000000000e+000
6.30957344480197e+009,1.08607200717597e-001,-1.95431067531260e-001,2.00000000000000e-012,0.00000000000000e+000
7.94328234724287e+009,5.05227575995344e-002,-2.13214553405187e-001,2.00000000000000e-012,0.00000000000000e+000
1.00000000000001e+010,-7.25575225251089e-003,-2.14210870545357e-001,2.00000000000000e-012,0.00000000000000e+000
1.25892541179418e+010,-5.86564271295184e-002,-2.01501269172123e-001,2.00000000000000e-012,0.00000000000000e+000
1.58489319246112e+010,-1.00262597525742e-001,-1.80094078557283e-001,2.00000000000000e-012,0.00000000000000e+000
1.99526231496889e+010,-1.31505584328315e-001,-1.54964484568645e-001,2.00000000000000e-012,0.00000000000000e+000
2.51188643150960e+010,-1.53687023169282e-001,-1.29796309052935e-001,2.00000000000000e-012,0.00000000000000e+000
3.16227766016840e+010,-1.68820124378016e-001,-1.06729398120840e-001,2.00000000000000e-012,0.00000000000000e+000
3.98107170553500e+010,-1.78867258143458e-001,-8.66903462329855e-002,2.00000000000000e-012,0.00000000000000e+000
5.01187233627276e+010,-1.85418009933317e-001,-6.98504628527640e-002,2.00000000000000e-012,0.00000000000000e+000
6.30957344480198e+010,-1.89638899276527e-001,-5.59906839253654e-002,2.00000000000000e-012,0.00000000000000e+000
7.94328234724287e+010,-1.92337904208952e-001,-4.47321943280577e-002,2.00000000000000e-012,0.00000000000000e+000
1.00000000000000e+011,-1.94055350762566e-001,-3.56620393955897e-002,2.00000000000000e-012,0.00000000000000e+000
Step,Information:,X=3.16979p,Run:,2/20
