Step,Information:,X=3.16979n,Run:,17/20
3.16227766016839e+004,7.85792907014246e-001,-5.50866556007707e-001,3.16979000000000e-009,0.00000000000000e+000
3.98107170553498e+004,7.84532022009640e-001,-4.55092456718917e-001,3.16979000000000e-009,0.00000000000000e+000
5.01187233627274e+004,7.82808895219400e-001,-3.83490256760577e-001,3.16979000000000e-009,0.00000000000000e+000
6.30957344480195e+004,7.80259960829310e-001,-3.32182003944046e-001,3.16979000000000e-009,0.00000000000000e+000
7.94328234724284e+004,7.76356169079943e-001,-2.98308742191937e-001,3.16979000000000e-009,0.00000000000000e+000
1.00000000000000e+005,7.70307254001842e-001,-2.79819592214404e-001,3.16979000000000e-009,0.00000000000000e+000
1.25892541179417e+005,7.60935815247647e-001,-2.75252693125431e-001,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+005,7.46528493248600e-001,-2.83458840025818e-001,3.16979000000000e-009,0.00000000000000e+000
1.99526231496889e+005,7.24705453236638e-001,-3.03202689856110e-001,3.16979000000000e-009,0.00000000000000e+000
2.51188643150959e+005,6.92419948857071e-001,-3.32580201551301e-001,3.16979000000000e-009,0.00000000000000e+000
3.16227766016839e+005,6.46305767888020e-001,-3.68269016247854e-001,3.16979000000000e-009,0.00000000000000e+000
3.98107170553499e+005,5.83652988358765e-001,-4.04862206399285e-001,3.16979000000000e-009,0.00000000000000e+000
5.01187233627274e+005,5.04080590023196e-001,-4.34913694097770e-001,3.16979000000000e-009,0.00000000000000e+000
6.30957344480196e+005,4.11246273293680e-001,-4.50462275287970e-001,3.16979000000000e-009,0.00000000000000e+000
7.94328234724285e+005,3.13089190312723e-001,-4.45970794517349e-001,3.16979000000000e-009,0.00000000000000e+000
1.00000000000000e+006,2.19532961653570e-001,-4.20945430807069e-001,3.16979000000000e-009,0.00000000000000e+000
1.25892541179417e+006,1.38777563028429e-001,-3.80036287258379e-001,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+006,7.48244926132364e-002,-3.30512635728432e-001,3.16979000000000e-009,0.00000000000000e+000
1.99526231496889e+006,2.75462051981436e-002,-2.79234331051502e-001,3.16979000000000e-009,0.00000000000000e+000
2.51188643150959e+006,-5.65567768106619e-003,-2.30962935795917e-001,3.16979000000000e-009,0.00000000000000e+000
3.16227766016839e+006,-2.81393605133252e-002,-1.88185381683857e-001,3.16979000000000e-009,0.00000000000000e+000
3.98107170553499e+006,-4.29908389706930e-002,-1.51701454419929e-001,3.16979000000000e-009,0.00000000000000e+000
5.01187233627275e+006,-5.26379837039795e-002,-1.21317002122237e-001,3.16979000000000e-009,0.00000000000000e+000
6.30957344480196e+006,-5.88326790740256e-002,-9.63638608994808e-002,3.16979000000000e-009,0.00000000000000e+000
7.94328234724285e+006,-6.27748883555517e-002,-7.60144225163670e-002,3.16979000000000e-009,0.00000000000000e+000
1.00000000000000e+007,-6.52594442347210e-002,-5.94447086235695e-002,3.16979000000000e-009,0.00000000000000e+000
1.25892541179417e+007,-6.67998851279342e-002,-4.59055337834753e-002,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+007,-6.77194649160628e-002,-3.47442268048215e-002,3.16979000000000e-009,0.00000000000000e+000
1.99526231496889e+007,-6.82127676609729e-002,-2.54024143650980e-002,3.16979000000000e-009,0.00000000000000e+000
2.51188643150959e+007,-6.83843433215122e-002,-1.74039056374577e-002,3.16979000000000e-009,0.00000000000000e+000
3.16227766016839e+007,-6.82699641372346e-002,-1.03402653895123e-002,3.16979000000000e-009,0.00000000000000e+000
3.98107170553499e+007,-6.78444364309884e-002,-3.85873158506167e-003,3.16979000000000e-009,0.00000000000000e+000
5.01187233627275e+007,-6.70187383218085e-002,2.34349575910149e-003,3.16979000000000e-009,0.00000000000000e+000
6.30957344480196e+007,-6.56293705686577e-002,8.51382588261413e-003,3.16979000000000e-009,0.00000000000000e+000
7.94328234724286e+007,-6.34248709385477e-002,1.48216218576257e-002,3.16979000000000e-009,0.00000000000000e+000
1.00000000000001e+008,-6.00597081985365e-002,2.13114173797159e-002,3.16979000000000e-009,0.00000000000000e+000
1.25892541179417e+008,-5.51162256984033e-002,2.78286033452637e-002,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+008,-4.81883222837682e-002,3.39318518740812e-002,3.16979000000000e-009,0.00000000000000e+000
1.99526231496889e+008,-3.90564917823058e-002,3.88476312961689e-002,3.16979000000000e-009,0.00000000000000e+000
2.51188643150959e+008,-2.79249992910191e-002,4.15657017883528e-002,3.16979000000000e-009,0.00000000000000e+000
3.16227766016840e+008,-1.55755718689789e-002,4.11395342037615e-002,3.16979000000000e-009,0.00000000000000e+000
3.98107170553499e+008,-3.24331922275846e-003,3.70760522356176e-002,3.16979000000000e-009,0.00000000000000e+000
5.01187233627275e+008,7.79087789567808e-003,2.95237045660169e-002,3.16979000000000e-009,0.00000000000000e+000
6.30957344480197e+008,1.66035919921889e-002,1.90876794898281e-002,3.16979000000000e-009,0.00000000000000e+000
7.94328234724286e+008,2.27319035884255e-002,6.44517310114699e-003,3.16979000000000e-009,0.00000000000000e+000
1.00000000000001e+009,2.59773404027374e-002,-7.92701363686125e-003,3.16979000000000e-009,0.00000000000000e+000
1.25892541179417e+009,2.61255439176251e-002,-2.37732394664467e-002,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+009,2.27617291989279e-002,-4.08896297414832e-002,3.16979000000000e-009,0.00000000000000e+000
1.99526231496889e+009,1.52409024852950e-002,-5.88757753614947e-002,3.16979000000000e-009,0.00000000000000e+000
2.51188643150960e+009,2.82306718632219e-003,-7.68810511312204e-002,3.16979000000000e-009,0.00000000000000e+000
3.16227766016840e+009,-1.49970775476607e-002,-9.34287256462371e-002,3.16979000000000e-009,0.00000000000000e+000
3.98107170553500e+009,-3.79838054432507e-002,-1.06494210096560e-001,3.16979000000000e-009,0.00000000000000e+000
5.01187233627275e+009,-6.47123236985778e-002,-1.14031357764663e-001,3.16979000000000e-009,0.00000000000000e+000
6.30957344480197e+009,-9.26257185288853e-002,-1.14847464903836e-001,3.16979000000000e-009,0.00000000000000e+000
7.94328234724287e+009,-1.18815453545449e-001,-1.09255420725330e-001,3.16979000000000e-009,0.00000000000000e+000
1.00000000000001e+010,-1.41073737630421e-001,-9.89344798098412e-002,3.16979000000000e-009,0.00000000000000e+000
1.25892541179418e+010,-1.58467978987719e-001,-8.61209916711613e-002,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+010,-1.71194493009578e-001,-7.27846906115695e-002,3.16979000000000e-009,0.00000000000000e+000
1.99526231496889e+010,-1.80065012796911e-001,-6.02371015151656e-002,3.16979000000000e-009,0.00000000000000e+000
2.51188643150960e+010,-1.86041137945738e-001,-4.91439694772254e-002,3.16979000000000e-009,0.00000000000000e+000
3.16227766016840e+010,-1.89975672818940e-001,-3.97140883487243e-002,3.16979000000000e-009,0.00000000000000e+000
3.98107170553500e+010,-1.92526980180828e-001,-3.18950315361190e-002,3.16979000000000e-009,0.00000000000000e+000
5.01187233627276e+010,-1.94165076737595e-001,-2.55131129694410e-002,3.16979000000000e-009,0.00000000000000e+000
6.30957344480198e+010,-1.95210171544670e-001,-2.03559837029913e-002,3.16979000000000e-009,0.00000000000000e+000
7.94328234724287e+010,-1.95874233902067e-001,-1.62148565812498e-002,3.16979000000000e-009,0.00000000000000e+000
1.00000000000000e+011,-1.96295097195378e-001,-1.29028358957818e-002,3.16979000000000e-009,0.00000000000000e+000
