Step,Information:,X=7.96214p,Run:,4/20
2.51188643150959e+006,3.82701238941903e+001,-7.47289012354597e+001,-2.21979403807852e+002,0.00000000000000e+000
3.16227766016839e+006,3.63913534737746e+001,-7.80642727800224e+001,-2.21979403807852e+002,0.00000000000000e+000
3.98107170553499e+006,3.44694927476264e+001,-8.08524081540347e+001,-2.21979403807852e+002,0.00000000000000e+000
5.01187233627275e+006,3.25193212708537e+001,-8.31992577262429e+001,-2.21979403807852e+002,0.00000000000000e+000
6.30957344480196e+006,3.05507266899135e+001,-8.52074510825967e+001,-2.21979403807852e+002,0.00000000000000e+000
7.94328234724285e+006,2.85701317011214e+001,-8.69723934162947e+001,-2.21979403807852e+002,0.00000000000000e+000
1.00000000000000e+007,2.65815781993629e+001,-8.85821949173753e+001,-2.21979403807852e+002,0.00000000000000e+000
1.25892541179417e+007,2.45874721637083e+001,-9.01196284362854e+001,-2.21979403807852e+002,0.00000000000000e+000
1.58489319246112e+007,2.25890464161190e+001,-9.16651151347189e+001,-2.21979403807852e+002,0.00000000000000e+000
1.99526231496889e+007,2.05865944886034e+001,-9.33002577986354e+001,-2.21979403807852e+002,0.00000000000000e+000
2.51188643150959e+007,1.85795031543565e+001,-9.51117167635012e+001,-2.21979403807852e+002,0.00000000000000e+000
3.16227766016839e+007,1.65660795662802e+001,-9.71953046870461e+001,-2.21979403807852e+002,0.00000000000000e+000
3.98107170553499e+007,1.45431419934833e+001,-9.96600880812602e+001,-2.21979403807852e+002,0.00000000000000e+000
5.01187233627275e+007,1.25053336697446e+001,-1.02632067927702e+002,-2.21979403807852e+002,0.00000000000000e+000
6.30957344480196e+007,1.04441333826413e+001,-1.06256780575647e+002,-2.21979403807852e+002,0.00000000000000e+000
7.94328234724286e+007,8.34655864143547e+000,-1.10699960608950e+002,-2.21979403807852e+002,0.00000000000000e+000
1.00000000000001e+008,6.19359514100140e+000,-1.16144967449491e+002,-2.21979403807852e+002,0.00000000000000e+000
1.25892541179417e+008,3.95857273062799e+000,-1.22784915017276e+002,-2.21979403807852e+002,0.00000000000000e+000
1.58489319246112e+008,1.60622756895034e+000,-1.30807928699442e+002,-2.21979403807852e+002,0.00000000000000e+000
1.99526231496889e+008,-9.06072279030684e-001,-1.40379133920457e+002,-2.21979403807852e+002,0.00000000000000e+000
2.51188643150959e+008,-3.62319905601890e+000,-1.51635485225538e+002,-2.21979403807852e+002,0.00000000000000e+000
3.16227766016840e+008,-6.58263356017761e+000,-1.64725845619343e+002,-2.21979403807852e+002,0.00000000000000e+000
3.98107170553499e+008,-9.80144511598418e+000,-1.79935645599980e+002,-2.21979403807852e+002,0.00000000000000e+000
5.01187233627275e+008,-1.32573228472422e+001,1.62080747722029e+002,-2.21979403807852e+002,0.00000000000000e+000
6.30957344480197e+008,-1.68398456280770e+001,1.40003939659687e+002,-2.21979403807852e+002,0.00000000000000e+000
7.94328234724286e+008,-2.02083622583271e+001,1.11912249888711e+002,-2.21979403807852e+002,0.00000000000000e+000
1.00000000000001e+009,-2.26122782562834e+001,7.74039106625655e+001,-2.21979403807852e+002,0.00000000000000e+000
1.25892541179417e+009,-2.33913461310237e+001,4.14618418815798e+001,-2.21979403807852e+002,0.00000000000000e+000
1.58489319246112e+009,-2.29171451065092e+001,1.01942426953567e+001,-2.21979403807852e+002,0.00000000000000e+000
1.99526231496889e+009,-2.19223559736349e+001,-1.56094745965549e+001,-2.21979403807852e+002,0.00000000000000e+000
2.51188643150960e+009,-2.07739294552874e+001,-3.75841195698604e+001,-2.21979403807852e+002,0.00000000000000e+000
3.16227766016840e+009,-1.96008547350911e+001,-5.70254537018993e+001,-2.21979403807852e+002,0.00000000000000e+000
3.98107170553500e+009,-1.84695126969201e+001,-7.46014902655806e+001,-2.21979403807852e+002,0.00000000000000e+000
5.01187233627275e+009,-1.74369268844577e+001,-9.05853089634621e+001,-2.21979403807852e+002,0.00000000000000e+000
6.30957344480197e+009,-1.65502233644192e+001,-1.05030704274391e+002,-2.21979403807852e+002,0.00000000000000e+000
7.94328234724287e+009,-1.58352881136697e+001,-1.17887787893330e+002,-2.21979403807852e+002,0.00000000000000e+000
1.00000000000001e+010,-1.52920694622134e+001,-1.29097898346498e+002,-2.21979403807852e+002,0.00000000000000e+000
1.25892541179418e+010,-1.48999161249872e+001,-1.38661512216466e+002,-2.21979403807852e+002,0.00000000000000e+000
1.58489319246112e+010,-1.46281252519630e+001,-1.46661784494151e+002,-2.21979403807852e+002,0.00000000000000e+000
1.99526231496889e+010,-1.44453918636878e+001,-1.53249213872156e+002,-2.21979403807852e+002,0.00000000000000e+000
2.51188643150960e+010,-1.43251492424119e+001,-1.58609887681255e+002,-2.21979403807852e+002,0.00000000000000e+000
3.16227766016840e+010,-1.42471788024907e+001,-1.62936344636718e+002,-2.21979403807852e+002,0.00000000000000e+000
3.98107170553500e+010,-1.41971093286535e+001,-1.66408628502750e+002,-2.21979403807852e+002,0.00000000000000e+000
5.01187233627276e+010,-1.41651602419061e+001,-1.69185103991810e+002,-2.21979403807852e+002,0.00000000000000e+000
6.30957344480198e+010,-1.41448569431498e+001,-1.71399884086738e+002,-2.21979403807852e+002,0.00000000000000e+000
7.94328234724287e+010,-1.41319881420303e+001,-1.73163881002805e+002,-2.21979403807852e+002,0.00000000000000e+000
1.00000000000000e+011,-1.41238451093309e+001,-1.74567462436881e+002,-2.21979403807852e+002,0.00000000000000e+000
