Step,Information:,X=1.26191n,Run:,15/20
1.99526231496889e+008,-4.17462643288154e-002,3.63276405280433e-002,1.26191000000000e-009,0.00000000000000e+000
2.51188643150959e+008,-3.01930014918323e-002,4.01085081670200e-002,1.26191000000000e-009,0.00000000000000e+000
3.16227766016840e+008,-1.73707184747281e-002,4.04634359726967e-002,1.26191000000000e-009,0.00000000000000e+000
3.98107170553499e+008,-4.56124177330748e-003,3.69233478199191e-002,1.26191000000000e-009,0.00000000000000e+000
5.01187233627275e+008,6.90770003490485e-003,2.96792097397520e-002,1.26191000000000e-009,0.00000000000000e+000
6.30957344480197e+008,1.60820440863000e-002,1.93918559628694e-002,1.26191000000000e-009,0.00000000000000e+000
7.94328234724286e+008,2.24898458804525e-002,6.79341005666424e-003,1.26191000000000e-009,0.00000000000000e+000
1.00000000000001e+009,2.59395339696207e-002,-7.59593529772103e-003,1.26191000000000e-009,0.00000000000000e+000
1.25892541179417e+009,2.62304259011868e-002,-2.34915454455663e-002,1.26191000000000e-009,0.00000000000000e+000
1.58489319246112e+009,2.29615706495174e-002,-4.06722806499458e-002,1.26191000000000e-009,0.00000000000000e+000
1.99526231496889e+009,1.54990822960399e-002,-5.87280639234968e-002,1.26191000000000e-009,0.00000000000000e+000
2.51188643150960e+009,3.11083700613065e-003,-7.68027779440934e-002,1.26191000000000e-009,0.00000000000000e+000
3.16227766016840e+009,-1.47032797870426e-002,-9.34159609679319e-002,1.26191000000000e-009,0.00000000000000e+000
3.98107170553500e+009,-3.77038797659987e-002,-1.06539452341443e-001,1.26191000000000e-009,0.00000000000000e+000
5.01187233627275e+009,-6.44623920679147e-002,-1.14123116582715e-001,1.26191000000000e-009,0.00000000000000e+000
6.30957344480197e+009,-9.24165984834003e-002,-1.14970699220256e-001,1.26191000000000e-009,0.00000000000000e+000
7.94328234724287e+009,-1.18651178180656e-001,-1.09393752543419e-001,1.26191000000000e-009,0.00000000000000e+000
1.00000000000001e+010,-1.40951832047187e-001,-9.90734128235660e-002,1.26191000000000e-009,0.00000000000000e+000
1.25892541179418e+010,-1.58381687733550e-001,-8.62502690295808e-002,1.26191000000000e-009,0.00000000000000e+000
1.58489319246112e+010,-1.71135588236158e-001,-7.28987642387817e-002,1.26191000000000e-009,0.00000000000000e+000
1.99526231496889e+010,-1.80025844083217e-001,-6.03341713448424e-002,1.26191000000000e-009,0.00000000000000e+000
2.51188643150960e+010,-1.86015560886116e-001,-4.92245875317614e-002,1.26191000000000e-009,0.00000000000000e+000
3.16227766016840e+010,-1.89959172810806e-001,-3.97799824256905e-002,1.26191000000000e-009,0.00000000000000e+000
3.98107170553500e+010,-1.92516420380697e-001,-3.19483361751553e-002,1.26191000000000e-009,0.00000000000000e+000
5.01187233627276e+010,-1.94158353356778e-001,-2.55559477457480e-002,1.26191000000000e-009,0.00000000000000e+000
6.30957344480198e+010,-1.95205904924062e-001,-2.03902593313918e-002,1.26191000000000e-009,0.00000000000000e+000
7.94328234724287e+010,-1.95871532026879e-001,-1.62422094724789e-002,1.26191000000000e-009,0.00000000000000e+000
1.00000000000000e+011,-1.96293388496768e-001,-1.29246269729988e-002,1.26191000000000e-009,0.00000000000000e+000
