Freq.,X,abs-1/1-1/2*IVi*Vx2-Vx*IVi2+Vx+IVi2/1+abs-1/1-1/2*IVi*Vx2-Vx*IVi2+Vx+IVi2
Step,Information:,X=2p,Run:,1/20
1.00000000000001e+010,2.00000000000000e-012,0.00000000000000e+000,1.76503143620799e-001,0.00000000000000e+000
1.25892541179418e+010,2.00000000000000e-012,0.00000000000000e+000,1.73461533961874e-001,0.00000000000000e+000
1.58489319246112e+010,2.00000000000000e-012,0.00000000000000e+000,1.70896787812411e-001,0.00000000000000e+000
1.99526231496889e+010,2.00000000000000e-012,0.00000000000000e+000,1.68912668488835e-001,0.00000000000000e+000
2.51188643150960e+010,2.00000000000000e-012,0.00000000000000e+000,1.67473920434089e-001,0.00000000000000e+000
3.16227766016840e+010,2.00000000000000e-012,0.00000000000000e+000,1.66477952072716e-001,0.00000000000000e+000
3.98107170553500e+010,2.00000000000000e-012,0.00000000000000e+000,1.65810221933461e-001,0.00000000000000e+000
5.01187233627276e+010,2.00000000000000e-012,0.00000000000000e+000,1.65372056054943e-001,0.00000000000000e+000
6.30957344480198e+010,2.00000000000000e-012,0.00000000000000e+000,1.65088552045729e-001,0.00000000000000e+000
7.94328234724287e+010,2.00000000000000e-012,0.00000000000000e+000,1.64906783064451e-001,0.00000000000000e+000
1.00000000000000e+011,2.00000000000000e-012,0.00000000000000e+000,1.64790921318462e-001,0.00000000000000e+000
Step,Information:,X=3.16979p,Run:,2/20
1.00000000000000e-001,3.16979000000000e-012,0.00000000000000e+000,9.99814473715640e-001,0.00000000000000e+000
1.25892541179417e-001,3.16979000000000e-012,0.00000000000000e+000,9.99813768691019e-001,0.00000000000000e+000
1.58489319246111e-001,3.16979000000000e-012,0.00000000000000e+000,9.99812656777256e-001,0.00000000000000e+000
1.99526231496888e-001,3.16979000000000e-012,0.00000000000000e+000,9.99810908005435e-001,0.00000000000000e+000
2.51188643150958e-001,3.16979000000000e-012,0.00000000000000e+000,9.99808169289523e-001,0.00000000000000e+000
3.16227766016838e-001,3.16979000000000e-012,0.00000000000000e+000,9.99803907660393e-001,0.00000000000000e+000
3.98107170553497e-001,3.16979000000000e-012,0.00000000000000e+000,9.99797338389194e-001,0.00000000000000e+000
5.01187233627272e-001,3.16979000000000e-012,0.00000000000000e+000,9.99787345595152e-001,0.00000000000000e+000
