Step,Information:,X=502.377p,Run:,13/20
3.16227766016840e+008,-2.18750788589486e-002,3.87669495376321e-002,5.02377000000000e-010,0.00000000000000e+000
3.98107170553499e+008,-7.86812832722925e-003,3.65401380655908e-002,5.02377000000000e-010,0.00000000000000e+000
5.01187233627275e+008,4.69166818684007e-003,3.00693310978553e-002,5.02377000000000e-010,0.00000000000000e+000
6.30957344480197e+008,1.47733818520773e-002,2.01550052646081e-002,5.02377000000000e-010,0.00000000000000e+000
7.94328234724286e+008,2.18824317356432e-002,7.66711951608499e-003,5.02377000000000e-010,0.00000000000000e+000
1.00000000000001e+009,2.58445740723745e-002,-6.76524760507065e-003,5.02377000000000e-010,0.00000000000000e+000
1.25892541179417e+009,2.64934574866808e-002,-2.27847083970697e-002,5.02377000000000e-010,0.00000000000000e+000
1.58489319246112e+009,2.34628601933894e-002,-4.01268057549578e-002,5.02377000000000e-010,0.00000000000000e+000
1.99526231496889e+009,1.61467838344845e-002,-5.83572175734937e-002,5.02377000000000e-010,0.00000000000000e+000
2.51188643150960e+009,3.83286770630300e-003,-7.66060686837277e-002,5.02377000000000e-010,0.00000000000000e+000
3.16227766016840e+009,-1.39659938938975e-002,-9.33835663501838e-002,5.02377000000000e-010,0.00000000000000e+000
3.98107170553500e+009,-3.70012471904355e-002,-1.06652614084569e-001,5.02377000000000e-010,0.00000000000000e+000
5.01187233627275e+009,-6.38348816566751e-002,-1.14353077171838e-001,5.02377000000000e-010,0.00000000000000e+000
6.30957344480197e+009,-9.18914101843044e-002,-1.15279771936366e-001,5.02377000000000e-010,0.00000000000000e+000
7.94328234724287e+009,-1.18238506655361e-001,-1.09740853726581e-001,5.02377000000000e-010,0.00000000000000e+000
1.00000000000001e+010,-1.40645528717693e-001,-9.94221398569384e-002,5.02377000000000e-010,0.00000000000000e+000
1.25892541179418e+010,-1.58164832385146e-001,-8.65748382352481e-002,5.02377000000000e-010,0.00000000000000e+000
1.58489319246112e+010,-1.70987538042264e-001,-7.31852105231459e-002,5.02377000000000e-010,0.00000000000000e+000
1.99526231496889e+010,-1.79927389424574e-001,-6.05779478406751e-002,5.02377000000000e-010,0.00000000000000e+000
2.51188643150960e+010,-1.85951266431945e-001,-4.94270631761081e-002,5.02377000000000e-010,0.00000000000000e+000
3.16227766016840e+010,-1.89917694205960e-001,-3.99454863595577e-002,5.02377000000000e-010,0.00000000000000e+000
3.98107170553500e+010,-1.92489873911784e-001,-3.20822239081322e-002,5.02377000000000e-010,0.00000000000000e+000
5.01187233627276e+010,-1.94141451053491e-001,-2.56635400326060e-002,5.02377000000000e-010,0.00000000000000e+000
6.30957344480198e+010,-1.95195178702902e-001,-2.04763538883221e-002,5.02377000000000e-010,0.00000000000000e+000
7.94328234724287e+010,-1.95864739507463e-001,-1.63109158556980e-002,5.02377000000000e-010,0.00000000000000e+000
1.00000000000000e+011,-1.96289092807081e-001,-1.29793631939495e-002,5.02377000000000e-010,0.00000000000000e+000
